timestamp,source_ip,destination_ip,attack_type,is_attack,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean
2025-10-31 04:02:15.530262,192.168.1.18,10.0.0.2,BENIGN,False,53,49137,2,2,64,96,3256.202047,81.40505118,16379.0,49.0,4.0
2025-10-31 10:55:26.530262,192.168.1.33,10.0.0.18,DDoS,True,80,34037,3,6,26,11601,341598.8483,264.4181332,4254.625,16641.0,6782.0
2025-10-31 04:17:18.530262,192.168.1.7,10.0.0.1,DDoS,True,80,8048903,5,0,30,0,3.727215995,0.621202666,2012225.75,2012225.75,0.0
2025-11-01 00:30:35.530262,192.168.1.43,10.0.0.18,DDoS,True,80,117520,3,5,26,11601,98936.35126,68.0735194,16788.57143,13284.5,29334.75
2025-10-31 07:59:26.530262,192.168.1.20,10.0.0.12,BENIGN,False,51304,4611522,1,5,6,30,7.806533288,1.301088881,922304.4,0.0,1149471.25
2025-11-01 14:41:19.530262,192.168.1.24,10.0.0.4,DDoS,True,80,198615,3,6,26,11601,58540.39222,45.31379805,24826.875,12600.0,39699.8
2025-11-02 04:05:36.530262,192.168.1.27,10.0.0.7,DDoS,True,80,53298,3,6,26,11601,218150.7749,168.861871,6662.25,5501.5,10631.6
2025-10-31 06:05:42.530262,192.168.1.28,10.0.0.5,DDoS,True,80,1164982,3,5,26,11601,9980.411715,6.86705889,166426.0,6315.0,291228.75
2025-11-01 23:40:16.530262,192.168.1.8,10.0.0.9,BENIGN,False,53,48849,1,1,64,157,4524.145837,40.94249626,48849.0,0.0,0.0
2025-10-31 21:34:08.530262,192.168.1.16,10.0.0.1,DDoS,True,80,1789072,3,6,26,11607,6502.253682,5.030540973,223634.0,465.5,357804.4
2025-11-02 12:37:27.530262,192.168.1.46,10.0.0.4,BENIGN,False,53,414,1,1,46,108,371980.6763,4830.917874,414.0,0.0,0.0
2025-11-01 22:41:21.530262,192.168.1.7,10.0.0.4,DDoS,True,80,4616675,4,0,24,0,5.198546573,0.866424429,1538891.667,1538891.667,0.0
2025-10-31 17:46:29.530262,192.168.1.27,10.0.0.2,DDoS,True,80,79494468,8,4,56,11607,146.7146116,0.1509539,7226769.818,11200000.0,402346.6667
2025-11-02 07:59:56.530262,192.168.1.42,10.0.0.15,BENIGN,False,60230,48,2,1,12,6,375000.0,62500.0,24.0,48.0,0.0
2025-11-02 00:50:56.530262,192.168.1.8,10.0.0.14,DDoS,True,80,1146931,3,4,26,11607,10142.72001,6.103244223,191155.1667,369.5,382284.3333
2025-10-31 10:34:04.530262,192.168.1.28,10.0.0.15,BENIGN,False,52618,9080204,1,5,6,30,3.964668635,0.660778106,1816040.8,0.0,2269465.5
2025-10-31 05:29:19.530262,192.168.1.6,10.0.0.8,DDoS,True,80,5010946,5,0,30,0,5.986893493,0.997815582,1252736.5,1252736.5,0.0
2025-11-01 00:48:04.530262,192.168.1.42,10.0.0.3,DDoS,True,80,81720841,8,4,56,11601,142.6441512,0.146841367,7429167.364,11600000.0,64678.0
2025-11-02 08:07:17.530262,192.168.1.8,10.0.0.10,BENIGN,False,53,48191,2,2,74,106,3735.137266,83.00305036,16063.66667,3.0,3.0
2025-11-02 07:00:59.530262,192.168.1.39,10.0.0.13,BENIGN,False,53,30757,1,1,40,56,3121.240693,65.02584777,30757.0,0.0,0.0
2025-11-02 07:43:45.530262,192.168.1.39,10.0.0.5,BENIGN,False,443,5086205,8,6,394,3716,808.0680979,2.752543399,391246.5385,726600.7143,13741.2
2025-11-02 07:21:31.530262,192.168.1.28,10.0.0.3,BENIGN,False,443,182,2,0,12,0,65934.06593,10989.01099,182.0,182.0,0.0
2025-10-31 00:04:14.530262,192.168.1.30,10.0.0.2,BENIGN,False,80,115747166,16,14,446,979,12.31131655,0.259185612,3991281.586,7716477.733,8669781.0
2025-10-31 15:42:56.530262,192.168.1.22,10.0.0.18,BENIGN,False,57846,848451,5,3,11607,26,13710.86839,9.428947576,121207.2857,212112.75,279.5
2025-11-02 06:09:21.530262,192.168.1.45,10.0.0.12,BENIGN,False,56270,3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0
2025-10-31 19:50:20.530262,192.168.1.40,10.0.0.16,DDoS,True,80,66584,3,4,26,11607,174711.6424,105.1303616,11097.33333,760.0,22175.33333
2025-11-02 10:26:42.530262,192.168.1.6,10.0.0.7,BENIGN,False,10425,3,2,0,37,0,12300000.0,666666.6667,3.0,3.0,0.0
2025-10-31 10:19:57.530262,192.168.1.4,10.0.0.14,BENIGN,False,53,161930,1,1,48,193,1488.297412,12.35101587,161930.0,0.0,0.0
2025-11-02 10:25:28.530262,192.168.1.3,10.0.0.3,BENIGN,False,60676,31,3,1,43,6,1580645.161,129032.2581,10.33333333,2.0,0.0
2025-10-31 06:59:05.530262,192.168.1.34,10.0.0.2,DDoS,True,80,40686,3,6,26,11601,285773.9763,221.2063118,5085.75,18608.0,8124.4
2025-10-31 19:13:19.530262,192.168.1.31,10.0.0.9,DDoS,True,80,110224,3,6,26,11607,105539.6284,81.65190884,13778.0,803.0,22033.4
2025-10-31 01:27:36.530262,192.168.1.42,10.0.0.17,BENIGN,False,53,177,2,2,78,160,1344632.768,22598.87006,59.0,3.0,4.0
2025-11-01 23:46:35.530262,192.168.1.30,10.0.0.15,BENIGN,False,38298,1585226,1,5,6,30,22.70969565,3.784949275,317045.2,0.0,396072.75
2025-10-31 06:23:29.530262,192.168.1.11,10.0.0.16,DDoS,True,80,1585106,3,5,26,11607,7338.94137,5.046981085,226443.7143,396.0,396250.75
2025-11-02 09:39:16.530262,192.168.1.44,10.0.0.2,BENIGN,False,443,61385777,17,18,3476,8842,200.6653756,0.570164649,1805464.029,3836611.063,3607915.882
2025-11-01 13:15:33.530262,192.168.1.1,10.0.0.5,BENIGN,False,55906,91621873,5,10,11613,68,127.4913906,0.163716365,6544419.5,22900000.0,10100000.0
2025-11-01 06:48:32.530262,192.168.1.41,10.0.0.7,DDoS,True,80,990274,3,6,26,11601,11741.19486,9.088393717,123784.25,3689.5,198051.2
2025-11-01 17:54:30.530262,192.168.1.11,10.0.0.10,BENIGN,False,53,242,2,2,64,204,1107438.017,16528.92562,80.66666667,49.0,49.0
2025-10-31 09:34:15.530262,192.168.1.11,10.0.0.13,DDoS,True,80,875602,3,5,26,11601,13278.86414,9.136571182,125086.0,3690.0,218866.75
2025-10-31 07:00:32.530262,192.168.1.37,10.0.0.3,DDoS,True,80,71185491,8,5,56,11607,163.8395667,0.182621484,5932124.25,10000000.0,223924.5
2025-11-01 20:19:52.530262,192.168.1.12,10.0.0.18,DDoS,True,80,3934958,5,0,30,0,7.623969557,1.270661593,983739.5,983739.5,0.0
2025-10-31 00:05:55.530262,192.168.1.4,10.0.0.14,BENIGN,False,53,47998,2,2,74,106,3750.156257,83.3368057,15999.33333,49.0,4.0
2025-11-01 22:51:01.530262,192.168.1.17,10.0.0.3,DDoS,True,80,643176,3,7,26,11607,18086.80672,15.54784383,71464.0,15507.0,107185.3333
2025-10-31 13:49:15.530262,192.168.1.6,10.0.0.2,DDoS,True,80,45440,3,7,26,11607,256007.9225,220.0704225,5048.888889,22168.5,7545.833333
2025-10-31 04:24:02.530262,192.168.1.20,10.0.0.14,DDoS,True,80,128018,3,6,26,11607,90870.0339,70.30261369,16002.25,380.0,25587.6
2025-11-01 14:00:56.530262,192.168.1.27,10.0.0.15,DDoS,True,80,202037,5,0,30,0,148.4876533,24.74794221,50509.25,50509.25,0.0
2025-11-01 01:20:08.530262,192.168.1.1,10.0.0.17,BENIGN,False,64497,81750753,6,9,11613,62,142.8121402,0.183484548,5839339.5,16400000.0,10200000.0
2025-11-02 08:19:29.530262,192.168.1.1,10.0.0.6,BENIGN,False,443,5714647,8,6,373,5119,961.0392383,2.449845109,439588.2308,816378.1429,109920.0
2025-11-02 01:01:08.530262,192.168.1.33,10.0.0.18,DDoS,True,80,102657131,8,6,56,11601,113.5527546,0.136376303,7896702.385,14700000.0,10990.0
2025-11-02 00:21:05.530262,192.168.1.13,10.0.0.3,DDoS,True,80,1857973,5,0,30,0,16.14662861,2.691104768,464493.25,464493.25,0.0
2025-11-01 06:55:40.530262,192.168.1.43,10.0.0.17,DDoS,True,80,87419445,8,5,56,11607,133.4142535,0.148708334,7284953.75,12300000.0,284605.5
2025-11-01 23:29:55.530262,192.168.1.15,10.0.0.10,BENIGN,False,53,230,2,2,74,154,991304.3478,17391.30435,76.66666667,3.0,4.0
2025-10-31 05:15:02.530262,192.168.1.33,10.0.0.17,DDoS,True,80,678594,3,4,26,11601,17133.95639,10.31544635,113099.0,4602.0,226171.6667
2025-10-31 01:45:21.530262,192.168.1.34,10.0.0.5,BENIGN,False,443,118143660,13,12,644,5930,55.64412005,0.211606784,4922652.5,9845305.0,10700000.0
2025-11-02 02:31:12.530262,192.168.1.3,10.0.0.7,BENIGN,False,64827,102114965,8,10,11607,68,114.3319199,0.176271911,6006762.647,14600000.0,11200000.0
2025-11-01 07:03:26.530262,192.168.1.15,10.0.0.17,DDoS,True,80,87534142,8,7,56,11607,133.2394393,0.171361707,6252438.714,12500000.0,12208.83333
2025-10-30 23:57:35.530262,192.168.1.16,10.0.0.9,BENIGN,False,443,49,2,0,37,0,755102.0408,40816.32653,49.0,49.0,0.0
2025-10-31 17:40:50.530262,192.168.1.20,10.0.0.9,DDoS,True,80,1852548,3,7,26,11607,6279.459426,5.397970795,205838.6667,326.5,308738.8333
2025-11-02 08:25:21.530262,192.168.1.1,10.0.0.4,BENIGN,False,53,117266807,2,2,97,218,2.686182118,0.034110249,39100000.0,117000000.0,117000000.0
2025-11-01 23:10:08.530262,192.168.1.32,10.0.0.4,BENIGN,False,80,227,2,0,0,0,0.0,8810.572687,227.0,227.0,0.0
2025-10-31 03:31:50.530262,192.168.1.34,10.0.0.3,BENIGN,False,53,751,1,1,52,244,394141.1451,2663.115846,751.0,0.0,0.0
2025-10-31 09:32:56.530262,192.168.1.9,10.0.0.4,DDoS,True,80,98644,3,5,26,11607,117929.1189,81.0997121,14092.0,293.0,24645.0
2025-11-01 23:42:00.530262,192.168.1.26,10.0.0.4,BENIGN,False,53,62896,1,1,39,167,3275.248028,31.79852455,62896.0,0.0,0.0
2025-10-31 20:47:59.530262,192.168.1.35,10.0.0.3,BENIGN,False,61778,81904850,6,9,11607,62,142.4701956,0.183139338,5850346.429,16400000.0,10000000.0
2025-10-31 04:54:19.530262,192.168.1.43,10.0.0.16,BENIGN,False,53,45865,4,4,220,444,14477.27025,174.4249428,6552.142857,15220.66667,7384.666667
2025-10-31 16:35:19.530262,192.168.1.26,10.0.0.6,DDoS,True,80,1049046,3,5,26,11607,11089.12288,7.625976363,149863.7143,1077.0,262250.25
2025-11-01 12:39:42.530262,192.168.1.36,10.0.0.17,DDoS,True,80,425761,3,4,26,11601,27308.74834,16.44114891,70960.16667,6907.5,141904.3333
2025-11-02 04:52:17.530262,192.168.1.40,10.0.0.3,BENIGN,False,49564,3985891,1,6,1375,30,352.4933321,1.756194537,664315.1667,0.0,795979.8
2025-11-02 10:47:56.530262,192.168.1.46,10.0.0.1,BENIGN,False,53,563,1,1,51,112,289520.4263,3552.397869,563.0,0.0,0.0
2025-11-02 12:03:18.530262,192.168.1.29,10.0.0.12,BENIGN,False,61134,85957,3,1,18,6,279.2093721,46.53489535,28652.33333,42978.5,0.0
2025-11-02 04:00:21.530262,192.168.1.25,10.0.0.14,DDoS,True,80,598091,3,8,26,11601,19440.18552,18.39185007,59809.1,10269.5,85438.0
2025-11-02 09:35:06.530262,192.168.1.4,10.0.0.6,BENIGN,False,443,117606338,19,15,1592,4303,50.12484956,0.289100065,3563828.424,6533685.444,8397446.214
2025-11-02 07:59:49.530262,192.168.1.16,10.0.0.19,BENIGN,False,59870,40,1,1,6,6,300000.0,50000.0,40.0,0.0,0.0
2025-10-31 19:52:49.530262,192.168.1.3,10.0.0.19,DDoS,True,80,72083,3,5,26,11601,161300.1679,110.9831722,10297.57143,12515.0,18018.0
2025-10-31 17:22:28.530262,192.168.1.1,10.0.0.5,DDoS,True,80,78405590,8,5,56,11607,148.7521489,0.165804505,6533799.167,10900000.0,456541.5
2025-11-01 21:21:28.530262,192.168.1.39,10.0.0.3,DDoS,True,80,4040958,5,0,30,0,7.423982135,1.237330356,1010239.5,1010239.5,0.0
2025-11-01 07:17:23.530262,192.168.1.19,10.0.0.15,DDoS,True,80,89320183,8,6,56,11601,130.5080174,0.156739491,6870783.308,12700000.0,140729.4
2025-11-01 21:51:51.530262,192.168.1.7,10.0.0.13,DDoS,True,80,194210,4,4,26,11607,59899.07832,41.19252356,27744.28571,125.3333333,64578.33333
2025-11-01 19:15:09.530262,192.168.1.16,10.0.0.8,DDoS,True,80,1754604,3,5,26,11601,6626.56645,4.559433354,250657.7143,5337.0,438631.75
2025-10-31 22:43:08.530262,192.168.1.14,10.0.0.8,DDoS,True,80,1606646,3,5,26,11607,7240.549567,4.979317161,229520.8571,243.5,401658.0
2025-10-31 06:40:33.530262,192.168.1.45,10.0.0.10,DDoS,True,80,71878678,8,5,56,11601,162.1760489,0.18086031,5989889.833,10300000.0,15582.0
2025-10-31 18:59:34.530262,192.168.1.46,10.0.0.18,DDoS,True,80,23503,3,4,26,11607,494958.0905,297.834319,3917.166667,390.5,7828.666667
2025-11-02 07:43:33.530262,192.168.1.42,10.0.0.14,BENIGN,False,53,61118,2,2,100,434,8737.196898,65.44716777,20372.66667,3.0,3.0
2025-10-31 20:53:22.530262,192.168.1.41,10.0.0.3,BENIGN,False,443,4093933,5,1,135,46,44.21176409,1.46558334,818786.6,1023483.25,0.0
2025-10-31 01:28:36.530262,192.168.1.29,10.0.0.14,BENIGN,False,80,102134,2,0,12,0,117.4927057,19.58211761,102134.0,102134.0,0.0
2025-11-01 03:45:22.530262,192.168.1.24,10.0.0.1,BENIGN,False,49913,81063040,6,9,11607,62,143.9496964,0.185041173,5790217.143,16200000.0,10000000.0
2025-11-02 13:34:22.530262,192.168.1.48,10.0.0.18,BENIGN,False,53,261,2,2,64,96,613026.8199,15325.6705,87.0,46.0,4.0
2025-10-31 19:23:07.530262,192.168.1.38,10.0.0.14,DDoS,True,80,4097946,5,0,30,0,7.320740683,1.220123447,1024486.5,1024486.5,0.0
2025-10-31 05:20:42.530262,192.168.1.22,10.0.0.10,DDoS,True,80,5800297,5,0,30,0,5.172148943,0.862024824,1450074.25,1450074.25,0.0
2025-11-02 02:42:35.530262,192.168.1.7,10.0.0.8,BENIGN,False,65416,10137223,1,6,6,36,4.143146501,0.690524417,1689537.167,0.0,2027151.0
2025-11-02 05:32:37.530262,192.168.1.49,10.0.0.12,DDoS,True,80,133984,5,0,30,0,223.9073322,37.3178887,33496.0,33496.0,0.0
2025-11-01 18:14:04.530262,192.168.1.46,10.0.0.4,BENIGN,False,34886,7194585,1,5,6,30,5.003763247,0.833960541,1438917.0,0.0,1797450.75
2025-10-31 04:43:30.530262,192.168.1.42,10.0.0.14,DDoS,True,80,73145108,8,7,56,11601,159.3681426,0.205071814,5224650.571,10300000.0,157027.0
2025-11-02 03:40:05.530262,192.168.1.37,10.0.0.1,DDoS,True,80,647978,5,0,30,0,46.29786814,7.716311356,161994.5,161994.5,0.0
2025-11-02 10:59:04.530262,192.168.1.4,10.0.0.9,BENIGN,False,389,68251,18,13,3882,8896,187220.7001,454.2057992,2275.033333,4014.764706,2414.416667
2025-11-02 10:29:36.530262,192.168.1.2,10.0.0.3,BENIGN,False,53,160,2,2,82,114,1225000.0,25000.0,53.33333333,3.0,48.0
2025-10-31 01:41:02.530262,192.168.1.24,10.0.0.14,BENIGN,False,55621,66,1,1,6,6,181818.1818,30303.0303,66.0,0.0,0.0
2025-11-02 00:44:59.530262,192.168.1.21,10.0.0.6,DDoS,True,80,925965,3,5,26,11601,12556.63011,8.639635407,132280.7143,4406.5,231483.25
2025-11-01 22:00:49.530262,192.168.1.5,10.0.0.2,DDoS,True,80,783436,3,5,26,11607,14848.69217,10.21142761,111919.4286,227.0,195856.25
2025-11-01 07:06:54.530262,192.168.1.37,10.0.0.12,DDoS,True,80,87931858,8,5,56,11607,132.636797,0.147841753,7327654.833,12300000.0,463199.25
2025-11-01 15:04:44.530262,192.168.1.27,10.0.0.11,DDoS,True,80,7712751,5,0,30,0,3.889662716,0.648277119,1928187.75,1928187.75,0.0
2025-10-31 07:54:21.530262,192.168.1.18,10.0.0.4,BENIGN,False,50985,3319895,1,6,6,36,12.65100252,2.108500419,553315.8333,0.0,662004.4
2025-10-31 05:34:56.530262,192.168.1.29,10.0.0.4,DDoS,True,80,10217747,4,0,24,0,2.3488544,0.391475733,3405915.667,3405915.667,0.0
2025-11-02 02:07:48.530262,192.168.1.26,10.0.0.2,BENIGN,False,80,60365303,10,10,349,730,17.87450649,0.331316154,3177121.211,5594345.778,6701600.556
2025-10-31 16:50:47.530262,192.168.1.6,10.0.0.6,DDoS,True,80,68527,4,0,24,0,350.2269179,58.37115298,22842.33333,22842.33333,0.0
2025-11-01 23:04:39.530262,192.168.1.28,10.0.0.6,BENIGN,False,53,248,2,2,64,258,1298387.097,16129.03226,82.66666667,1.0,48.0
2025-11-01 23:11:10.530262,192.168.1.11,10.0.0.5,BENIGN,False,80,5747103,3,1,12,0,2.088008515,0.696002838,1915701.0,2873551.5,0.0
2025-10-31 20:02:55.530262,192.168.1.46,10.0.0.3,DDoS,True,80,80407993,8,5,56,11601,144.9731496,0.161675469,6700666.083,11500000.0,13048.5
2025-10-31 02:26:10.530262,192.168.1.5,10.0.0.17,BENIGN,False,80,60951732,9,9,421,1767,35.89725719,0.295315644,3585396.0,6395182.375,7614073.375
2025-10-30 23:59:48.530262,192.168.1.12,10.0.0.12,BENIGN,False,55069,13534,4,0,49,0,3620.511305,295.5519433,4511.333333,4511.333333,0.0
2025-11-01 02:29:11.530262,192.168.1.20,10.0.0.11,DDoS,True,80,4117917,4,0,24,0,5.828189349,0.971364892,1372639.0,1372639.0,0.0
2025-10-30 23:21:07.530262,192.168.1.40,10.0.0.12,BENIGN,False,55061,996811,2,0,12,0,12.03839043,2.006398405,996811.0,996811.0,0.0
2025-10-31 20:41:43.530262,192.168.1.15,10.0.0.19,BENIGN,False,59097,7922763,1,6,6,36,5.301180914,0.883530152,1320460.5,0.0,1583254.2
2025-11-02 13:05:41.530262,192.168.1.26,10.0.0.3,BENIGN,False,443,3363836,6,5,285,182,138.8295981,3.270076187,336383.6,672767.2,810693.75
2025-10-31 12:08:07.530262,192.168.1.15,10.0.0.8,DDoS,True,80,74158889,9,6,62,11601,157.2704251,0.202268402,5297063.5,9079058.375,306972.6
2025-11-01 23:41:11.530262,192.168.1.37,10.0.0.19,BENIGN,False,53,49286,1,1,43,71,2313.030069,40.5794749,49286.0,0.0,0.0
2025-11-01 01:27:54.530262,192.168.1.46,10.0.0.6,BENIGN,False,64996,82208702,5,9,11613,62,142.0165958,0.170298273,6323746.308,20600000.0,10200000.0
2025-10-31 06:12:27.530262,192.168.1.8,10.0.0.3,DDoS,True,80,48289,3,6,26,11601,240779.4736,186.37785,6036.125,20007.0,9628.8
2025-11-01 08:16:01.530262,192.168.1.22,10.0.0.13,BENIGN,False,52739,85839028,5,9,11613,62,136.0103938,0.163095975,6603002.154,21500000.0,10600000.0
2025-11-02 03:38:52.530262,192.168.1.30,10.0.0.7,DDoS,True,80,2605014,5,0,30,0,11.51625289,1.919375481,651253.5,651253.5,0.0
2025-11-02 06:49:17.530262,192.168.1.14,10.0.0.16,BENIGN,False,53,172,2,2,68,100,976744.186,23255.81395,57.33333333,4.0,48.0
2025-10-31 05:45:40.530262,192.168.1.2,10.0.0.6,DDoS,True,80,837048,3,5,26,11601,13890.48179,9.557396947,119578.2857,3480.5,209252.0
2025-11-01 02:29:16.530262,192.168.1.48,10.0.0.9,DDoS,True,80,4086751,4,0,24,0,5.872635744,0.978772624,1362250.333,1362250.333,0.0
2025-11-01 11:42:28.530262,192.168.1.2,10.0.0.11,DDoS,True,80,874133,3,6,26,11607,13308.04351,10.29591607,109266.625,324.0,174816.8
2025-10-31 15:59:54.530262,192.168.1.49,10.0.0.6,BENIGN,False,47178,62,1,1,0,0,0.0,32258.06452,62.0,0.0,0.0
2025-11-01 09:13:00.530262,192.168.1.44,10.0.0.4,DDoS,True,80,89951786,8,6,56,11607,129.6583483,0.155638933,6919368.154,12600000.0,281806.8
2025-10-31 06:58:15.530262,192.168.1.23,10.0.0.4,DDoS,True,80,1062562,3,5,26,11601,10942.4203,7.528972427,151794.5714,13459.0,265598.75
2025-11-01 08:19:38.530262,192.168.1.22,10.0.0.3,BENIGN,False,29129,4172299,1,5,6,30,8.62833656,1.438056093,834459.8,0.0,1041660.75
2025-11-02 10:31:13.530262,192.168.1.23,10.0.0.18,BENIGN,False,135,50,1,3,6,18,480000.0,80000.0,16.66666667,0.0,2.5
2025-11-02 12:39:05.530262,192.168.1.38,10.0.0.8,BENIGN,False,80,2025,2,0,12,0,5925.925926,987.654321,2025.0,2025.0,0.0
2025-11-01 23:08:06.530262,192.168.1.3,10.0.0.11,BENIGN,False,53,264,2,2,66,164,871212.1212,15151.51515,88.0,1.0,47.0
2025-10-31 07:08:00.530262,192.168.1.4,10.0.0.10,DDoS,True,80,966825,3,4,26,11607,12032.16715,7.240193417,161137.5,311.5,322254.6667
2025-11-01 07:05:26.530262,192.168.1.31,10.0.0.7,DDoS,True,80,87518971,8,6,56,11601,133.1939792,0.159965318,6732228.538,12400000.0,116452.6
2025-11-01 15:48:26.530262,192.168.1.35,10.0.0.1,BENIGN,False,55800,2709768,1,5,6,30,13.28527018,2.214211696,541953.6,0.0,669225.75
2025-11-01 11:49:58.530262,192.168.1.12,10.0.0.2,DDoS,True,80,92458109,8,5,56,11607,126.1436139,0.140604217,7704842.417,13000000.0,433447.75
2025-10-31 16:19:08.530262,192.168.1.14,10.0.0.19,DDoS,True,80,62186,3,7,26,11607,187067.8288,160.8078989,6909.555556,9027.5,10361.33333
2025-10-31 10:56:24.530262,192.168.1.29,10.0.0.17,DDoS,True,80,3220853,4,0,24,0,7.451442211,1.241907035,1073617.667,1073617.667,0.0
2025-11-01 04:46:49.530262,192.168.1.18,10.0.0.12,DDoS,True,80,83492975,8,5,56,11601,139.6165366,0.155701722,6957747.917,11900000.0,19762.75
2025-11-01 03:48:01.530262,192.168.1.6,10.0.0.2,BENIGN,False,50092,147022,7,2,11607,26,79124.2127,61.21532832,18377.75,24503.66667,3.0
2025-11-02 09:43:03.530262,192.168.1.9,10.0.0.6,BENIGN,False,53,155,2,2,92,124,1393548.387,25806.45161,51.66666667,3.0,49.0
2025-11-01 23:00:06.530262,192.168.1.14,10.0.0.7,BENIGN,False,53,98984,2,2,60,206,2687.302998,40.41057141,32994.66667,1.0,3.0
2025-11-02 01:37:16.530262,192.168.1.47,10.0.0.10,DDoS,True,80,2470209,4,0,24,0,9.715777086,1.619296181,823403.0,823403.0,0.0
2025-11-02 07:28:44.530262,192.168.1.40,10.0.0.12,BENIGN,False,443,61942121,14,13,861,4403,84.98255977,0.435890789,2382389.269,4764778.538,5145941.667
2025-11-01 04:16:27.530262,192.168.1.35,10.0.0.14,DDoS,True,80,80726102,8,6,56,11607,144.4761943,0.173425938,6209700.154,11500000.0,82459.6
2025-10-31 12:29:32.530262,192.168.1.11,10.0.0.2,DDoS,True,80,42983,3,5,26,11607,270641.8817,186.120094,6140.428571,350.0,10733.0
2025-11-01 02:09:11.530262,192.168.1.26,10.0.0.4,DDoS,True,80,82120320,8,4,56,11601,141.9502506,0.146127049,7465483.636,11700000.0,169527.3333
2025-10-31 09:42:46.530262,192.168.1.24,10.0.0.15,DDoS,True,80,445038,3,5,26,11601,26125.85892,17.97599306,63576.85714,10670.5,111225.75
2025-10-31 20:44:42.530262,192.168.1.9,10.0.0.19,BENIGN,False,61564,81906960,6,9,11613,62,142.5397793,0.18313462,5850497.143,16400000.0,10000000.0
2025-11-01 17:04:12.530262,192.168.1.20,10.0.0.1,DDoS,True,80,51994,3,4,26,11601,223621.9564,134.630919,8665.666667,4754.5,17274.0
2025-10-31 21:32:26.530262,192.168.1.43,10.0.0.15,DDoS,True,80,11702469,4,0,24,0,2.05084927,0.341808212,3900823.0,3900823.0,0.0
2025-11-02 06:26:57.530262,192.168.1.11,10.0.0.3,BENIGN,False,53,239,2,2,64,158,928870.2929,16736.40167,79.66666667,1.0,2.0
2025-11-01 07:44:03.530262,192.168.1.7,10.0.0.13,DDoS,True,80,645551,3,6,26,11601,18010.97047,13.94157859,80693.875,11010.5,129079.6
2025-10-31 20:39:57.530262,192.168.1.22,10.0.0.17,BENIGN,False,61101,80356987,6,9,12982,56,162.2509814,0.186667029,5739784.786,16100000.0,10000000.0
2025-10-31 14:21:05.530262,192.168.1.29,10.0.0.8,DDoS,True,80,7246821,6,0,36,0,4.96769549,0.827949248,1449364.2,1449364.2,0.0
2025-10-31 22:49:36.530262,192.168.1.28,10.0.0.15,BENIGN,False,53,386,2,2,62,94,404145.0777,10362.6943,128.6666667,48.0,3.0
2025-11-02 06:39:55.530262,192.168.1.4,10.0.0.2,BENIGN,False,53,30904,2,2,88,120,6730.520321,129.4330831,10301.33333,3.0,48.0
2025-11-01 01:45:53.530262,192.168.1.42,10.0.0.3,DDoS,True,80,80644467,7,5,50,11607,144.5480444,0.148801281,7331315.182,13400000.0,6236.0
2025-11-02 03:41:06.530262,192.168.1.17,10.0.0.19,DDoS,True,80,12224762,5,0,30,0,2.454035506,0.409005918,3056190.5,3056190.5,0.0
2025-11-01 14:21:39.530262,192.168.1.2,10.0.0.7,DDoS,True,80,36515,3,5,26,11601,318417.0889,219.088046,5216.428571,17223.0,9111.75
2025-11-02 04:34:43.530262,192.168.1.31,10.0.0.5,DDoS,True,80,2540971,4,0,24,0,9.445208151,1.574201358,846990.3333,846990.3333,0.0
2025-11-01 20:08:15.530262,192.168.1.34,10.0.0.9,DDoS,True,80,61422,3,4,26,11607,189394.6794,113.96568,10237.0,610.5,20462.66667
2025-10-31 23:16:38.530262,192.168.1.46,10.0.0.17,BENIGN,False,24815,5937090,1,5,6,30,6.063576601,1.0105961,1187418.0,0.0,1483469.75
2025-10-31 01:15:07.530262,192.168.1.8,10.0.0.17,BENIGN,False,9149,40,1,1,6,6,300000.0,50000.0,40.0,0.0,0.0
2025-10-31 17:25:38.530262,192.168.1.22,10.0.0.1,DDoS,True,80,1096086,3,6,26,11601,10607.74428,8.211034536,137010.75,6501.0,219202.2
2025-10-31 08:35:21.530262,192.168.1.33,10.0.0.7,DDoS,True,80,204477,3,5,26,11601,56862.14097,39.12420468,29211.0,14008.5,51105.0
2025-11-02 11:06:28.530262,192.168.1.28,10.0.0.11,BENIGN,False,60888,6222,2,0,12,0,1928.640309,321.4400514,6222.0,6222.0,0.0
2025-11-02 10:27:38.530262,192.168.1.47,10.0.0.17,BENIGN,False,443,4638883,5,1,135,46,39.0180136,1.293414816,927776.6,1159720.75,0.0
2025-11-01 05:29:58.530262,192.168.1.16,10.0.0.6,DDoS,True,80,637971,5,0,30,0,47.02408103,7.837346839,159492.75,159492.75,0.0
2025-11-02 12:51:55.530262,192.168.1.28,10.0.0.2,BENIGN,False,443,3364285,5,6,279,188,138.8110698,3.26963976,336428.5,60870.25,648625.6
2025-10-31 00:07:13.530262,192.168.1.21,10.0.0.11,BENIGN,False,443,65189214,14,16,2273,4226,99.6944065,0.46019883,2247903.931,4659441.846,4342588.0
2025-11-01 14:31:58.530262,192.168.1.37,10.0.0.1,DDoS,True,80,95924433,8,4,56,11607,121.58529,0.125098472,8720403.0,13400000.0,600681.3333
